EventID,EstudianteID,ActividadID,Timestamp,DestinoID,Detalle,Actor
446,40,1,2023-02-05 00:00:00,108,,Estudiante
447,40,2,2023-02-12 00:00:00,108,,Estudiante
448,40,3,2023-02-17 00:00:00,108,,Administración
449,40,4,2023-02-24 00:00:00,108,,Administración
450,40,5,2023-03-10 00:00:00,108,Adjudicación a destino Erasmus,Administración
451,40,6,2023-03-24 00:00:00,108,Adjudicación a destino Erasmus,Administración
452,40,13,2023-04-05 00:00:00,108,Alegación sobre adjudicación,Estudiante
453,40,14,2023-04-23 00:00:00,108,Alegación sobre adjudicación,Administración
454,40,7,2023-05-03 00:00:00,108,,Estudiante
455,40,8,2023-05-22 00:00:00,108,,Estudiante
456,40,15,2023-06-21 00:00:00,108,,Estudiante
457,40,16,2023-07-15 00:00:00,108,,Administración
458,40,17,2023-08-04 00:00:00,108,,Estudiante
459,40,18,2023-08-27 00:00:00,108,,Administración
460,41,1,2023-02-03 00:00:00,295,,Estudiante
461,41,2,2023-02-10 00:00:00,295,,Estudiante
462,41,3,2023-02-15 00:00:00,295,,Administración
463,41,4,2023-03-01 00:00:00,295,,Administración
464,41,5,2023-03-11 00:00:00,295,Adjudicación a destino Erasmus,Administración
465,41,6,2023-03-21 00:00:00,295,Adjudicación a destino Erasmus,Administración
466,41,13,2023-04-06 00:00:00,295,Alegación sobre adjudicación,Estudiante
467,41,14,2023-04-22 00:00:00,295,Alegación sobre adjudicación,Administración
468,41,7,2023-05-08 00:00:00,295,,Estudiante
469,41,8,2023-05-19 00:00:00,295,,Estudiante
470,41,17,2023-06-08 00:00:00,295,,Estudiante
471,41,18,2023-07-05 00:00:00,295,,Administración
472,42,1,2023-02-01 00:00:00,149,,Estudiante
473,42,2,2023-02-06 00:00:00,149,,Estudiante
474,42,3,2023-02-13 00:00:00,149,,Administración
475,42,4,2023-02-25 00:00:00,149,,Administración
476,42,5,2023-03-09 00:00:00,149,Adjudicación a destino Erasmus,Administración
477,42,6,2023-03-25 00:00:00,149,Adjudicación a destino Erasmus,Administración
478,42,7,2023-04-04 00:00:00,149,,Estudiante
479,42,8,2023-04-15 00:00:00,149,,Estudiante
480,42,15,2023-05-07 00:00:00,149,,Estudiante
481,42,16,2023-05-28 00:00:00,149,,Administración
482,42,17,2023-06-26 00:00:00,149,,Estudiante
483,42,18,2023-07-16 00:00:00,149,,Administración
484,43,1,2023-01-24 00:00:00,15,,Estudiante
485,43,2,2023-01-28 00:00:00,15,,Estudiante
486,43,3,2023-02-02 00:00:00,15,,Administración
487,43,4,2023-02-17 00:00:00,15,,Administración
488,43,5,2023-02-27 00:00:00,15,Adjudicación a destino Erasmus,Administración
489,43,6,2023-03-13 00:00:00,15,Adjudicación a destino Erasmus,Administración
490,43,7,2023-03-30 00:00:00,15,,Estudiante
491,43,8,2023-04-18 00:00:00,15,,Estudiante
492,43,17,2023-05-14 00:00:00,15,,Estudiante
493,43,18,2023-06-04 00:00:00,15,,Administración
494,43,15,2023-07-02 00:00:00,15,,Estudiante
495,43,16,2023-07-23 00:00:00,15,,Administración
496,43,17,2023-08-16 00:00:00,15,,Estudiante
497,43,18,2023-09-12 00:00:00,15,,Administración
498,44,1,2023-01-16 00:00:00,248,,Estudiante
499,44,2,2023-01-19 00:00:00,248,,Estudiante
500,44,3,2023-01-25 00:00:00,248,,Administración
501,44,13,2023-02-09 00:00:00,248,Alegación sobre adjudicación,Estudiante
502,44,14,2023-02-22 00:00:00,248,Alegación sobre adjudicación,Administración
503,44,4,2023-03-06 00:00:00,248,,Administración
504,44,5,2023-03-17 00:00:00,248,Adjudicación a destino Erasmus,Administración
505,44,6,2023-03-28 00:00:00,248,Adjudicación a destino Erasmus,Administración
506,44,7,2023-04-11 00:00:00,248,,Estudiante
507,44,8,2023-04-23 00:00:00,248,,Estudiante
508,44,17,2023-05-16 00:00:00,248,,Estudiante
509,44,18,2023-06-08 00:00:00,248,,Administración
510,45,1,2023-01-17 00:00:00,169,,Estudiante
511,45,2,2023-01-22 00:00:00,169,,Estudiante
512,45,3,2023-01-28 00:00:00,169,,Administración
513,45,4,2023-02-06 00:00:00,169,,Administración
514,45,5,2023-02-13 00:00:00,169,Adjudicación a destino Erasmus,Administración
515,45,6,2023-02-28 00:00:00,169,Adjudicación a destino Erasmus,Administración
516,45,7,2023-03-15 00:00:00,169,,Estudiante
517,45,8,2023-03-31 00:00:00,169,,Estudiante
518,45,15,2023-04-30 00:00:00,169,,Estudiante
519,45,16,2023-05-21 00:00:00,169,,Administración
520,45,9,2023-06-10 00:00:00,169,Renuncia voluntaria,Estudiante
521,45,11,2023-06-29 00:00:00,169,,Administración
522,45,12,2023-07-17 00:00:00,169,Adjudicación a destino Erasmus,Administración
523,45,7,2023-07-29 00:00:00,169,,Estudiante
524,45,8,2023-08-17 00:00:00,169,,Estudiante
525,45,17,2023-09-15 00:00:00,169,,Estudiante
526,45,18,2023-10-10 00:00:00,169,,Administración
527,46,1,2023-01-24 00:00:00,175,,Estudiante
528,46,2,2023-01-31 00:00:00,175,,Estudiante
529,46,3,2023-02-07 00:00:00,175,,Administración
530,46,4,2023-02-19 00:00:00,175,,Administración
531,46,5,2023-03-02 00:00:00,175,Adjudicación a destino Erasmus,Administración
532,46,11,2023-03-22 00:00:00,175,,Administración
533,46,12,2023-04-08 00:00:00,175,Adjudicación a destino Erasmus,Administración
534,46,6,2023-04-20 00:00:00,175,Adjudicación a destino Erasmus,Administración
535,46,7,2023-05-01 00:00:00,175,,Estudiante
536,46,8,2023-05-17 00:00:00,175,,Estudiante
537,46,17,2023-06-16 00:00:00,175,,Estudiante
538,46,18,2023-07-12 00:00:00,175,,Administración
539,47,1,2023-02-02 00:00:00,66,,Estudiante
540,47,2,2023-02-06 00:00:00,66,,Estudiante
541,47,3,2023-02-12 00:00:00,66,,Administración
542,47,4,2023-02-25 00:00:00,66,,Administración
543,47,5,2023-03-04 00:00:00,66,Adjudicación a destino Erasmus,Administración
544,47,6,2023-03-21 00:00:00,66,Adjudicación a destino Erasmus,Administración
545,47,7,2023-03-31 00:00:00,66,,Estudiante
546,47,8,2023-04-20 00:00:00,66,,Estudiante
547,47,17,2023-05-19 00:00:00,66,,Estudiante
548,47,18,2023-06-08 00:00:00,66,,Administración
549,48,1,2023-01-27 00:00:00,8,,Estudiante
550,48,2,2023-01-31 00:00:00,8,,Estudiante
551,48,3,2023-02-07 00:00:00,8,,Administración
552,48,4,2023-02-20 00:00:00,8,,Administración
553,48,5,2023-03-04 00:00:00,8,Adjudicación a destino Erasmus,Administración
554,48,6,2023-03-17 00:00:00,8,Adjudicación a destino Erasmus,Administración
555,48,7,2023-04-01 00:00:00,8,,Estudiante
556,48,8,2023-04-18 00:00:00,8,,Estudiante
557,48,15,2023-05-14 00:00:00,8,,Estudiante
558,48,16,2023-06-06 00:00:00,8,,Administración
559,48,9,2023-06-22 00:00:00,8,Renuncia voluntaria,Estudiante
560,48,10,2023-07-12 00:00:00,8,Renuncia voluntaria,Estudiante
561,49,1,2023-01-29 00:00:00,121,,Estudiante
562,49,2,2023-02-02 00:00:00,121,,Estudiante
563,49,3,2023-02-07 00:00:00,121,,Administración
564,49,4,2023-02-18 00:00:00,121,,Administración
565,49,5,2023-03-03 00:00:00,121,Adjudicación a destino Erasmus,Administración
566,49,6,2023-03-13 00:00:00,121,Adjudicación a destino Erasmus,Administración
567,49,7,2023-03-23 00:00:00,121,,Estudiante
568,49,8,2023-04-03 00:00:00,121,,Estudiante
569,49,15,2023-04-24 00:00:00,121,,Estudiante
570,49,16,2023-05-16 00:00:00,121,,Administración
571,49,9,2023-06-01 00:00:00,121,Renuncia voluntaria,Estudiante
572,49,10,2023-06-12 00:00:00,121,Renuncia voluntaria,Estudiante
573,50,1,2023-01-15 00:00:00,34,,Estudiante
574,50,2,2023-01-18 00:00:00,34,,Estudiante
575,50,3,2023-01-21 00:00:00,34,,Administración
576,50,4,2023-02-02 00:00:00,34,,Administración
577,50,5,2023-02-13 00:00:00,34,Adjudicación a destino Erasmus,Administración
578,50,6,2023-03-03 00:00:00,34,Adjudicación a destino Erasmus,Administración
579,50,13,2023-03-15 00:00:00,34,Alegación sobre adjudicación,Estudiante
580,50,14,2023-03-28 00:00:00,34,Alegación sobre adjudicación,Administración
581,50,7,2023-04-12 00:00:00,34,,Estudiante
582,50,8,2023-04-29 00:00:00,34,,Estudiante
583,50,15,2023-05-27 00:00:00,34,,Estudiante
584,50,16,2023-06-23 00:00:00,34,,Administración
585,50,17,2023-07-14 00:00:00,34,,Estudiante
586,50,18,2023-08-03 00:00:00,34,,Administración
587,51,1,2023-01-28 00:00:00,56,,Estudiante
588,51,2,2023-02-01 00:00:00,56,,Estudiante
589,51,3,2023-02-08 00:00:00,56,,Administración
590,51,4,2023-02-18 00:00:00,56,,Administración
591,51,5,2023-02-25 00:00:00,56,Adjudicación a destino Erasmus,Administración
592,51,6,2023-03-10 00:00:00,56,Adjudicación a destino Erasmus,Administración
593,51,7,2023-03-26 00:00:00,56,,Estudiante
594,51,9,2023-04-05 00:00:00,56,Renuncia voluntaria,Estudiante
595,51,11,2023-04-24 00:00:00,56,,Administración
596,51,12,2023-05-04 00:00:00,56,Adjudicación a destino Erasmus,Administración
597,51,7,2023-05-16 00:00:00,56,,Estudiante
598,51,8,2023-06-04 00:00:00,56,,Estudiante
599,51,15,2023-07-02 00:00:00,56,,Estudiante
600,51,16,2023-07-29 00:00:00,56,,Administración
601,51,17,2023-08-22 00:00:00,56,,Estudiante
602,51,18,2023-09-11 00:00:00,56,,Administración
603,52,1,2023-02-03 00:00:00,30,,Estudiante
604,52,2,2023-02-07 00:00:00,30,,Estudiante
605,52,3,2023-02-14 00:00:00,30,,Administración
606,52,4,2023-02-28 00:00:00,30,,Administración
607,52,5,2023-03-07 00:00:00,30,Adjudicación a destino Erasmus,Administración
608,52,11,2023-03-21 00:00:00,30,,Administración
609,52,12,2023-04-04 00:00:00,30,Adjudicación a destino Erasmus,Administración
610,52,6,2023-04-14 00:00:00,30,Adjudicación a destino Erasmus,Administración
611,52,7,2023-05-02 00:00:00,30,,Estudiante
612,52,8,2023-05-18 00:00:00,30,,Estudiante
613,52,17,2023-06-15 00:00:00,30,,Estudiante
614,52,18,2023-07-10 00:00:00,30,,Administración
615,53,1,2023-01-23 00:00:00,93,,Estudiante
616,53,2,2023-01-28 00:00:00,93,,Estudiante
617,53,3,2023-01-31 00:00:00,93,,Administración
618,53,4,2023-02-12 00:00:00,93,,Administración
619,53,5,2023-02-25 00:00:00,93,Adjudicación a destino Erasmus,Administración
620,53,6,2023-03-13 00:00:00,93,Adjudicación a destino Erasmus,Administración
621,53,7,2023-03-29 00:00:00,93,,Estudiante
622,53,9,2023-04-17 00:00:00,93,Renuncia voluntaria,Estudiante
623,53,10,2023-04-28 00:00:00,93,Renuncia voluntaria,Estudiante
624,54,1,2023-01-23 00:00:00,226,,Estudiante
625,54,2,2023-01-28 00:00:00,226,,Estudiante
626,54,3,2023-01-31 00:00:00,226,,Administración
627,54,13,2023-02-11 00:00:00,226,Alegación sobre adjudicación,Estudiante
628,54,14,2023-02-23 00:00:00,226,Alegación sobre adjudicación,Administración
629,54,4,2023-03-03 00:00:00,226,,Administración
630,54,5,2023-03-14 00:00:00,226,Adjudicación a destino Erasmus,Administración
631,54,6,2023-03-31 00:00:00,226,Adjudicación a destino Erasmus,Administración
632,54,7,2023-04-14 00:00:00,226,,Estudiante
633,54,8,2023-04-24 00:00:00,226,,Estudiante
634,54,17,2023-05-19 00:00:00,226,,Estudiante
635,54,18,2023-06-14 00:00:00,226,,Administración
636,55,1,2023-02-03 00:00:00,236,,Estudiante
637,55,2,2023-02-07 00:00:00,236,,Estudiante
638,55,3,2023-02-11 00:00:00,236,,Administración
639,55,13,2023-02-22 00:00:00,236,Alegación sobre adjudicación,Estudiante
640,55,14,2023-03-07 00:00:00,236,Alegación sobre adjudicación,Administración
641,55,4,2023-03-21 00:00:00,236,,Administración
642,55,5,2023-04-03 00:00:00,236,Adjudicación a destino Erasmus,Administración
643,55,6,2023-04-13 00:00:00,236,Adjudicación a destino Erasmus,Administración
644,55,7,2023-04-26 00:00:00,236,,Estudiante
645,55,8,2023-05-12 00:00:00,236,,Estudiante
646,55,17,2023-06-01 00:00:00,236,,Estudiante
647,55,18,2023-06-29 00:00:00,236,,Administración
648,56,1,2023-02-03 00:00:00,285,,Estudiante
649,56,2,2023-02-09 00:00:00,285,,Estudiante
650,56,3,2023-02-12 00:00:00,285,,Administración
651,56,4,2023-02-25 00:00:00,285,,Administración
652,56,5,2023-03-04 00:00:00,285,Adjudicación a destino Erasmus,Administración
653,56,6,2023-03-18 00:00:00,285,Adjudicación a destino Erasmus,Administración
654,56,7,2023-03-31 00:00:00,285,,Estudiante
655,56,8,2023-04-10 00:00:00,285,,Estudiante
656,56,15,2023-05-10 00:00:00,285,,Estudiante
657,56,16,2023-06-09 00:00:00,285,,Administración
658,56,13,2023-06-23 00:00:00,285,Alegación sobre adjudicación,Estudiante
659,56,14,2023-07-07 00:00:00,285,Alegación sobre adjudicación,Administración
660,56,17,2023-07-28 00:00:00,285,,Estudiante
661,56,18,2023-08-24 00:00:00,285,,Administración
662,57,1,2023-01-28 00:00:00,18,,Estudiante
663,57,2,2023-02-04 00:00:00,18,,Estudiante
664,57,3,2023-02-11 00:00:00,18,,Administración
665,57,13,2023-02-25 00:00:00,18,Alegación sobre adjudicación,Estudiante
666,57,14,2023-03-13 00:00:00,18,Alegación sobre adjudicación,Administración
667,57,4,2023-03-21 00:00:00,18,,Administración
668,57,5,2023-03-30 00:00:00,18,Adjudicación a destino Erasmus,Administración
669,57,6,2023-04-19 00:00:00,18,Adjudicación a destino Erasmus,Administración
670,57,7,2023-04-29 00:00:00,18,,Estudiante
671,57,8,2023-05-12 00:00:00,18,,Estudiante
672,57,17,2023-06-01 00:00:00,18,,Estudiante
673,57,18,2023-06-22 00:00:00,18,,Administración
674,58,1,2023-01-19 00:00:00,277,,Estudiante
675,58,2,2023-01-23 00:00:00,277,,Estudiante
676,58,3,2023-01-26 00:00:00,277,,Administración
677,58,4,2023-02-05 00:00:00,277,,Administración
678,58,5,2023-02-15 00:00:00,277,Adjudicación a destino Erasmus,Administración
679,58,6,2023-02-26 00:00:00,277,Adjudicación a destino Erasmus,Administración
680,58,7,2023-03-17 00:00:00,277,,Estudiante
681,58,8,2023-04-01 00:00:00,277,,Estudiante
682,58,17,2023-04-28 00:00:00,277,,Estudiante
683,58,18,2023-05-20 00:00:00,277,,Administración
684,58,15,2023-06-18 00:00:00,277,,Estudiante
685,58,16,2023-07-12 00:00:00,277,,Administración
686,58,17,2023-08-09 00:00:00,277,,Estudiante
687,58,18,2023-09-04 00:00:00,277,,Administración
688,59,1,2023-02-07 00:00:00,3,,Estudiante
689,59,2,2023-02-12 00:00:00,3,,Estudiante
690,59,3,2023-02-16 00:00:00,3,,Administración
691,59,4,2023-02-25 00:00:00,3,,Administración
692,59,5,2023-03-09 00:00:00,3,Adjudicación a destino Erasmus,Administración
693,59,6,2023-03-24 00:00:00,3,Adjudicación a destino Erasmus,Administración
694,59,7,2023-04-03 00:00:00,3,,Estudiante
695,59,8,2023-04-21 00:00:00,3,,Estudiante
696,59,17,2023-05-11 00:00:00,3,,Estudiante
697,59,18,2023-06-10 00:00:00,3,,Administración
698,60,1,2023-02-02 00:00:00,260,,Estudiante
699,60,2,2023-02-07 00:00:00,260,,Estudiante
700,60,3,2023-02-11 00:00:00,260,,Administración
701,60,4,2023-02-23 00:00:00,260,,Administración
702,60,5,2023-03-10 00:00:00,260,Adjudicación a destino Erasmus,Administración
703,60,6,2023-03-22 00:00:00,260,Adjudicación a destino Erasmus,Administración
704,60,7,2023-04-10 00:00:00,260,,Estudiante
705,60,8,2023-04-21 00:00:00,260,,Estudiante
706,60,17,2023-05-11 00:00:00,260,,Estudiante
707,60,18,2023-06-05 00:00:00,260,,Administración
708,60,15,2023-07-04 00:00:00,260,,Estudiante
709,60,16,2023-08-03 00:00:00,260,,Administración
710,60,17,2023-08-27 00:00:00,260,,Estudiante
711,60,18,2023-09-16 00:00:00,260,,Administración
712,61,1,2023-01-18 00:00:00,284,,Estudiante
713,61,2,2023-01-22 00:00:00,284,,Estudiante
714,61,3,2023-01-29 00:00:00,284,,Administración
715,61,4,2023-02-11 00:00:00,284,,Administración
716,61,5,2023-02-26 00:00:00,284,Adjudicación a destino Erasmus,Administración
717,61,6,2023-03-12 00:00:00,284,Adjudicación a destino Erasmus,Administración
718,61,7,2023-04-01 00:00:00,284,,Estudiante
719,61,8,2023-04-15 00:00:00,284,,Estudiante
720,61,15,2023-05-13 00:00:00,284,,Estudiante
721,61,16,2023-06-05 00:00:00,284,,Administración
722,61,9,2023-06-15 00:00:00,284,Renuncia voluntaria,Estudiante
723,61,10,2023-06-30 00:00:00,284,Renuncia voluntaria,Estudiante
724,62,1,2023-01-16 00:00:00,251,,Estudiante
725,62,2,2023-01-19 00:00:00,251,,Estudiante
726,62,3,2023-01-24 00:00:00,251,,Administración
727,62,4,2023-02-03 00:00:00,251,,Administración
728,62,5,2023-02-16 00:00:00,251,Adjudicación a destino Erasmus,Administración
729,62,6,2023-02-27 00:00:00,251,Adjudicación a destino Erasmus,Administración
730,62,7,2023-03-18 00:00:00,251,,Estudiante
731,62,8,2023-03-29 00:00:00,251,,Estudiante
732,62,15,2023-04-21 00:00:00,251,,Estudiante
733,62,16,2023-05-11 00:00:00,251,,Administración
734,62,9,2023-05-22 00:00:00,251,Renuncia voluntaria,Estudiante
735,62,11,2023-06-11 00:00:00,251,,Administración
736,62,12,2023-06-30 00:00:00,251,Adjudicación a destino Erasmus,Administración
737,62,7,2023-07-10 00:00:00,251,,Estudiante
738,62,8,2023-07-25 00:00:00,251,,Estudiante
739,62,17,2023-08-16 00:00:00,251,,Estudiante
740,62,18,2023-09-12 00:00:00,251,,Administración
741,63,1,2023-01-16 00:00:00,51,,Estudiante
742,63,2,2023-01-22 00:00:00,51,,Estudiante
743,63,3,2023-01-25 00:00:00,51,,Administración
744,63,4,2023-02-06 00:00:00,51,,Administración
745,63,5,2023-02-14 00:00:00,51,Adjudicación a destino Erasmus,Administración
746,63,6,2023-02-28 00:00:00,51,Adjudicación a destino Erasmus,Administración
747,63,7,2023-03-18 00:00:00,51,,Estudiante
748,63,8,2023-03-30 00:00:00,51,,Estudiante
749,63,15,2023-04-25 00:00:00,51,,Estudiante
750,63,16,2023-05-23 00:00:00,51,,Administración
751,63,9,2023-06-05 00:00:00,51,Renuncia voluntaria,Estudiante
752,63,11,2023-06-15 00:00:00,51,,Administración
753,63,12,2023-06-30 00:00:00,51,Adjudicación a destino Erasmus,Administración
754,63,7,2023-07-13 00:00:00,51,,Estudiante
755,63,8,2023-07-23 00:00:00,51,,Estudiante
756,63,17,2023-08-12 00:00:00,51,,Estudiante
757,63,18,2023-09-10 00:00:00,51,,Administración
758,64,1,2023-02-01 00:00:00,87,,Estudiante
759,64,2,2023-02-04 00:00:00,87,,Estudiante
760,65,1,2023-01-22 00:00:00,50,,Estudiante
761,65,2,2023-01-29 00:00:00,50,,Estudiante
762,65,3,2023-02-04 00:00:00,50,,Administración
763,65,4,2023-02-16 00:00:00,50,,Administración
764,65,5,2023-02-28 00:00:00,50,Adjudicación a destino Erasmus,Administración
765,65,11,2023-03-10 00:00:00,50,,Administración
766,65,12,2023-03-30 00:00:00,50,Adjudicación a destino Erasmus,Administración
767,65,6,2023-04-18 00:00:00,50,Adjudicación a destino Erasmus,Administración
768,65,7,2023-05-05 00:00:00,50,,Estudiante
769,65,8,2023-05-22 00:00:00,50,,Estudiante
770,65,17,2023-06-14 00:00:00,50,,Estudiante
771,65,18,2023-07-12 00:00:00,50,,Administración
772,66,1,2023-01-28 00:00:00,218,,Estudiante
773,66,2,2023-02-02 00:00:00,218,,Estudiante
774,66,3,2023-02-08 00:00:00,218,,Administración
775,66,13,2023-02-19 00:00:00,218,Alegación sobre adjudicación,Estudiante
776,66,14,2023-03-04 00:00:00,218,Alegación sobre adjudicación,Administración
777,66,4,2023-03-19 00:00:00,218,,Administración
778,66,5,2023-04-03 00:00:00,218,Adjudicación a destino Erasmus,Administración
779,66,6,2023-04-13 00:00:00,218,Adjudicación a destino Erasmus,Administración
780,66,7,2023-04-25 00:00:00,218,,Estudiante
781,66,9,2023-05-09 00:00:00,218,Renuncia voluntaria,Estudiante
782,66,10,2023-05-26 00:00:00,218,Renuncia voluntaria,Estudiante
783,67,1,2023-02-01 00:00:00,218,,Estudiante
784,67,2,2023-02-05 00:00:00,218,,Estudiante
785,67,3,2023-02-12 00:00:00,218,,Administración
786,67,4,2023-02-27 00:00:00,218,,Administración
787,67,5,2023-03-11 00:00:00,218,Adjudicación a destino Erasmus,Administración
788,67,6,2023-03-24 00:00:00,218,Adjudicación a destino Erasmus,Administración
789,67,13,2023-04-13 00:00:00,218,Alegación sobre adjudicación,Estudiante
790,67,14,2023-04-28 00:00:00,218,Alegación sobre adjudicación,Administración
791,67,15,2023-05-23 00:00:00,218,,Estudiante
792,67,16,2023-06-16 00:00:00,218,,Administración
793,67,7,2023-07-04 00:00:00,218,,Estudiante
794,67,8,2023-07-24 00:00:00,218,,Estudiante
795,67,17,2023-08-21 00:00:00,218,,Estudiante
796,67,18,2023-09-15 00:00:00,218,,Administración
797,68,1,2023-02-04 00:00:00,273,,Estudiante
798,68,2,2023-02-07 00:00:00,273,,Estudiante
799,68,3,2023-02-12 00:00:00,273,,Administración
800,68,13,2023-02-23 00:00:00,273,Alegación sobre adjudicación,Estudiante
801,68,14,2023-03-09 00:00:00,273,Alegación sobre adjudicación,Administración
802,68,4,2023-03-22 00:00:00,273,,Administración
803,68,5,2023-04-06 00:00:00,273,Adjudicación a destino Erasmus,Administración
