DestinoID,NombreDestino,Ronda,PlazasTotales,PlazasDisponibles,NumTitulares,NumSuplentes,NumRenuncias,TotalCandidatos,TasaOcupacion,TasaRenuncia,Competitividad
273,Università degli Studi di Napoli Federico II,2ª Adjudicación,1,1,1,0,1,1,100.0,100.0,Baja
273,Università degli Studi di Napoli Federico II,3ª Adjudicación,1,1,2,1,0,3,200.0,0.0,Alta
273,Università degli Studi di Napoli Federico II,Adjudicación Final,1,1,1,1,0,2,100.0,0.0,Media
274,Université de l'Île de Howland Island,1ª Adjudicación,4,4,4,1,1,5,100.0,25.0,Media
274,Université de l'Île de Howland Island,2ª Adjudicación,4,4,4,0,0,4,100.0,0.0,Baja
274,Université de l'Île de Howland Island,3ª Adjudicación,4,4,1,0,0,1,25.0,0.0,Baja
274,Université de l'Île de Howland Island,Adjudicación Final,4,4,4,0,0,4,100.0,0.0,Baja
275,Uniwersytet Medyczny w Otwock,1ª Adjudicación,5,5,5,0,1,5,100.0,20.0,Baja
275,Uniwersytet Medyczny w Otwock,2ª Adjudicación,5,5,3,0,1,3,60.0,33.33,Baja
275,Uniwersytet Medyczny w Otwock,3ª Adjudicación,5,6,1,0,1,1,20.0,100.0,Baja
275,Uniwersytet Medyczny w Otwock,Adjudicación Final,5,6,4,0,0,4,80.0,0.0,Baja
276,Universität für Musik und darstellende Kunst Mannheim,1ª Adjudicación,1,1,1,2,0,3,100.0,0.0,Alta
276,Universität für Musik und darstellende Kunst Mannheim,2ª Adjudicación,1,1,1,1,0,2,100.0,0.0,Media
276,Universität für Musik und darstellende Kunst Mannheim,3ª Adjudicación,1,1,1,0,0,1,100.0,0.0,Baja
276,Universität für Musik und darstellende Kunst Mannheim,Adjudicación Final,1,1,1,2,0,3,100.0,0.0,Alta
277,Università degli Studi di Napoli Parthenope,1ª Adjudicación,1,1,1,1,0,2,100.0,0.0,Media
277,Università degli Studi di Napoli Parthenope,2ª Adjudicación,1,1,1,0,0,1,100.0,0.0,Baja
277,Università degli Studi di Napoli Parthenope,3ª Adjudicación,1,1,0,0,0,0,0.0,0.0,Baja
277,Università degli Studi di Napoli Parthenope,Adjudicación Final,1,1,1,1,0,2,100.0,0.0,Media
278,Université de l'Île de Baker Island,1ª Adjudicación,3,3,3,4,0,7,100.0,0.0,Alta
278,Université de l'Île de Baker Island,2ª Adjudicación,3,3,3,1,0,4,100.0,0.0,Media
278,Université de l'Île de Baker Island,3ª Adjudicación,3,3,1,0,0,1,33.33,0.0,Baja
278,Université de l'Île de Baker Island,Adjudicación Final,3,3,3,4,0,7,100.0,0.0,Alta
279,Uniwersytet Medyczny w Świdnik,1ª Adjudicación,5,5,5,0,0,5,100.0,0.0,Baja
279,Uniwersytet Medyczny w Świdnik,2ª Adjudicación,5,5,0,0,0,0,0.0,0.0,Baja
279,Uniwersytet Medyczny w Świdnik,3ª Adjudicación,5,5,0,0,0,0,0.0,0.0,Baja
279,Uniwersytet Medyczny w Świdnik,Adjudicación Final,5,5,5,0,0,5,100.0,0.0,Baja
280,Universität für Musik und darstellende Kunst Leipzig,1ª Adjudicación,2,2,2,5,0,7,100.0,0.0,Alta
280,Universität für Musik und darstellende Kunst Leipzig,2ª Adjudicación,2,2,2,3,0,5,100.0,0.0,Alta
280,Universität für Musik und darstellende Kunst Leipzig,3ª Adjudicación,2,2,2,1,0,3,100.0,0.0,Media
280,Universität für Musik und darstellende Kunst Leipzig,Adjudicación Final,2,2,2,5,0,7,100.0,0.0,Alta
281,Università degli Studi di Torino,1ª Adjudicación,3,3,1,0,0,1,33.33,0.0,Baja
281,Università degli Studi di Torino,2ª Adjudicación,3,3,0,0,0,0,0.0,0.0,Baja
281,Università degli Studi di Torino,3ª Adjudicación,3,3,0,0,0,0,0.0,0.0,Baja
281,Università degli Studi di Torino,Adjudicación Final,3,3,1,0,0,1,33.33,0.0,Baja
282,Université de l'Île de Navassa Island,1ª Adjudicación,3,3,3,1,0,4,100.0,0.0,Media
282,Université de l'Île de Navassa Island,2ª Adjudicación,3,3,1,0,0,1,33.33,0.0,Baja
282,Université de l'Île de Navassa Island,3ª Adjudicación,3,3,0,0,0,0,0.0,0.0,Baja
282,Université de l'Île de Navassa Island,Adjudicación Final,3,3,3,1,0,4,100.0,0.0,Media
283,Uniwersytet Medyczny w Świebodzin,1ª Adjudicación,5,5,2,0,1,2,40.0,50.0,Baja
283,Uniwersytet Medyczny w Świebodzin,2ª Adjudicación,5,6,1,0,0,1,20.0,0.0,Baja
283,Uniwersytet Medyczny w Świebodzin,3ª Adjudicación,5,5,1,0,0,1,20.0,0.0,Baja
283,Uniwersytet Medyczny w Świebodzin,Adjudicación Final,5,5,1,0,0,1,20.0,0.0,Baja
284,Universität für Musik und darstellende Kunst Dresden,1ª Adjudicación,4,4,4,2,0,6,100.0,0.0,Media
284,Universität für Musik und darstellende Kunst Dresden,2ª Adjudicación,4,4,2,0,0,2,50.0,0.0,Baja
284,Universität für Musik und darstellende Kunst Dresden,3ª Adjudicación,4,4,0,0,0,0,0.0,0.0,Baja
284,Universität für Musik und darstellende Kunst Dresden,Adjudicación Final,4,4,4,1,0,5,100.0,0.0,Media
285,Università degli Studi di Napoli L'Orientale,1ª Adjudicación,4,4,4,0,0,4,100.0,0.0,Baja
285,Università degli Studi di Napoli L'Orientale,2ª Adjudicación,4,4,0,0,0,0,0.0,0.0,Baja
285,Università degli Studi di Napoli L'Orientale,3ª Adjudicación,4,4,0,0,0,0,0.0,0.0,Baja
285,Università degli Studi di Napoli L'Orientale,Adjudicación Final,4,4,4,0,0,4,100.0,0.0,Baja
286,Université de l'Île de Serranilla Bank,1ª Adjudicación,1,1,1,3,0,4,100.0,0.0,Alta
286,Université de l'Île de Serranilla Bank,2ª Adjudicación,1,1,1,2,0,3,100.0,0.0,Alta
286,Université de l'Île de Serranilla Bank,3ª Adjudicación,1,1,1,0,1,1,100.0,100.0,Baja
286,Université de l'Île de Serranilla Bank,Adjudicación Final,1,1,2,2,0,4,200.0,0.0,Alta
287,Uniwersytet Medyczny w Piotrków Trybunalski,1ª Adjudicación,2,2,2,3,0,5,100.0,0.0,Alta
287,Uniwersytet Medyczny w Piotrków Trybunalski,2ª Adjudicación,2,2,2,1,0,3,100.0,0.0,Media
287,Uniwersytet Medyczny w Piotrków Trybunalski,3ª Adjudicación,2,2,1,0,0,1,50.0,0.0,Baja
287,Uniwersytet Medyczny w Piotrków Trybunalski,Adjudicación Final,2,2,2,1,0,3,100.0,0.0,Media
288,Universität für Musik und darstellende Kunst München,1ª Adjudicación,2,2,2,6,1,8,100.0,50.0,Alta
288,Universität für Musik und darstellende Kunst München,2ª Adjudicación,2,2,3,5,1,8,150.0,33.33,Alta
288,Universität für Musik und darstellende Kunst München,3ª Adjudicación,2,2,3,4,1,7,150.0,33.33,Alta
288,Universität für Musik und darstellende Kunst München,Adjudicación Final,2,2,3,6,0,9,150.0,0.0,Alta
289,Università degli Studi di Milano-Bicocca,1ª Adjudicación,5,5,4,0,0,4,80.0,0.0,Baja
289,Università degli Studi di Milano-Bicocca,2ª Adjudicación,5,5,0,0,0,0,0.0,0.0,Baja
289,Università degli Studi di Milano-Bicocca,3ª Adjudicación,5,5,0,0,0,0,0.0,0.0,Baja
289,Università degli Studi di Milano-Bicocca,Adjudicación Final,5,5,3,0,0,3,60.0,0.0,Baja
290,Université de l'Île de Bajo Nuevo Bank,1ª Adjudicación,0,0,0,5,0,5,0.0,0.0,Alta
290,Université de l'Île de Bajo Nuevo Bank,2ª Adjudicación,0,0,0,5,0,5,0.0,0.0,Alta
290,Université de l'Île de Bajo Nuevo Bank,3ª Adjudicación,0,0,0,5,0,5,0.0,0.0,Alta
290,Université de l'Île de Bajo Nuevo Bank,Adjudicación Final,0,0,0,3,0,3,0.0,0.0,Alta
291,Uniwersytet Medyczny w Płock,1ª Adjudicación,5,5,4,0,0,4,80.0,0.0,Baja
291,Uniwersytet Medyczny w Płock,2ª Adjudicación,5,5,0,0,0,0,0.0,0.0,Baja
291,Uniwersytet Medyczny w Płock,3ª Adjudicación,5,5,0,0,0,0,0.0,0.0,Baja
291,Uniwersytet Medyczny w Płock,Adjudicación Final,5,5,2,0,0,2,40.0,0.0,Baja
292,Universität für Musik und darstellende Kunst Berlin,1ª Adjudicación,2,2,2,6,0,8,100.0,0.0,Alta
292,Universität für Musik und darstellende Kunst Berlin,2ª Adjudicación,2,2,2,3,1,5,100.0,50.0,Alta
292,Universität für Musik und darstellende Kunst Berlin,3ª Adjudicación,2,2,3,3,0,6,150.0,0.0,Alta
292,Universität für Musik und darstellende Kunst Berlin,Adjudicación Final,2,2,2,3,0,5,100.0,0.0,Alta
293,Università degli Studi di Bologna,1ª Adjudicación,5,5,5,0,1,5,100.0,20.0,Baja
293,Università degli Studi di Bologna,2ª Adjudicación,5,5,3,0,0,3,60.0,0.0,Baja
293,Università degli Studi di Bologna,3ª Adjudicación,5,5,1,0,1,1,20.0,100.0,Baja
293,Università degli Studi di Bologna,Adjudicación Final,5,6,5,0,0,5,100.0,0.0,Baja
294,Université de l'Île de Sint Eustatius,1ª Adjudicación,1,1,1,6,0,7,100.0,0.0,Alta
294,Université de l'Île de Sint Eustatius,2ª Adjudicación,1,1,1,5,0,6,100.0,0.0,Alta
294,Université de l'Île de Sint Eustatius,3ª Adjudicación,1,1,1,4,0,5,100.0,0.0,Alta
294,Université de l'Île de Sint Eustatius,Adjudicación Final,1,1,1,4,0,5,100.0,0.0,Alta
295,Uniwersytet Medyczny w Ostrołęka,1ª Adjudicación,4,4,3,0,0,3,75.0,0.0,Baja
295,Uniwersytet Medyczny w Ostrołęka,2ª Adjudicación,4,4,0,0,0,0,0.0,0.0,Baja
295,Uniwersytet Medyczny w Ostrołęka,3ª Adjudicación,4,4,0,0,0,0,0.0,0.0,Baja
295,Uniwersytet Medyczny w Ostrołęka,Adjudicación Final,4,4,2,0,0,2,50.0,0.0,Baja
296,Universität für Musik und darstellende Kunst Hannover,1ª Adjudicación,5,5,5,0,2,5,100.0,40.0,Baja
296,Universität für Musik und darstellende Kunst Hannover,2ª Adjudicación,5,6,4,0,2,4,80.0,50.0,Baja
296,Universität für Musik und darstellende Kunst Hannover,3ª Adjudicación,5,7,3,0,1,3,60.0,33.33,Baja
296,Universität für Musik und darstellende Kunst Hannover,Adjudicación Final,5,6,3,0,0,3,60.0,0.0,Baja
297,Università degli Studi di Milano,1ª Adjudicación,2,2,2,3,0,5,100.0,0.0,Alta
297,Università degli Studi di Milano,2ª Adjudicación,2,2,2,1,0,3,100.0,0.0,Media
297,Università degli Studi di Milano,3ª Adjudicación,2,2,1,0,0,1,50.0,0.0,Baja
297,Università degli Studi di Milano,Adjudicación Final,2,2,2,3,0,5,100.0,0.0,Alta
298,Université de l'Île de Saba,1ª Adjudicación,5,5,5,1,0,6,100.0,0.0,Media
298,Université de l'Île de Saba,2ª Adjudicación,5,5,1,0,0,1,20.0,0.0,Baja
298,Université de l'Île de Saba,3ª Adjudicación,5,5,0,0,0,0,0.0,0.0,Baja
298,Université de l'Île de Saba,Adjudicación Final,5,5,5,0,0,5,100.0,0.0,Baja
299,Uniwersytet Medyczny w Nowy Sącz,1ª Adjudicación,4,4,4,4,1,8,100.0,25.0,Media
299,Uniwersytet Medyczny w Nowy Sącz,2ª Adjudicación,4,4,5,1,1,6,125.0,20.0,Media
299,Uniwersytet Medyczny w Nowy Sącz,3ª Adjudicación,4,4,4,0,1,4,100.0,25.0,Baja
299,Uniwersytet Medyczny w Nowy Sącz,Adjudicación Final,4,5,5,3,0,8,125.0,0.0,Media
300,Universität für Musik und darstellende Kunst Hamburg,1ª Adjudicación,1,1,1,3,0,4,100.0,0.0,Alta
300,Universität für Musik und darstellende Kunst Hamburg,2ª Adjudicación,1,1,1,2,0,3,100.0,0.0,Alta
300,Universität für Musik und darstellende Kunst Hamburg,3ª Adjudicación,1,1,1,1,0,2,100.0,0.0,Media
300,Universität für Musik und darstellende Kunst Hamburg,Adjudicación Final,1,1,1,3,0,4,100.0,0.0,Alta
301,Università degli Studi di Padova,1ª Adjudicación,5,5,5,0,1,5,100.0,20.0,Baja
301,Università degli Studi di Padova,2ª Adjudicación,5,5,3,0,2,3,60.0,66.67,Baja
301,Università degli Studi di Padova,3ª Adjudicación,5,7,2,0,2,2,40.0,100.0,Baja
301,Università degli Studi di Padova,Adjudicación Final,5,7,3,0,0,3,60.0,0.0,Baja
302,Université de l'Île de Bonaire,1ª Adjudicación,5,5,5,0,2,5,100.0,40.0,Baja
302,Université de l'Île de Bonaire,2ª Adjudicación,5,5,6,0,0,6,120.0,0.0,Media
302,Université de l'Île de Bonaire,3ª Adjudicación,5,5,2,0,0,2,40.0,0.0,Baja
302,Université de l'Île de Bonaire,Adjudicación Final,5,5,4,0,0,4,80.0,0.0,Baja
303,Uniwersytet Medyczny w Biała Podlaska,1ª Adjudicación,5,5,5,0,2,5,100.0,40.0,Baja
303,Uniwersytet Medyczny w Biała Podlaska,2ª Adjudicación,5,6,4,0,2,4,80.0,50.0,Baja
303,Uniwersytet Medyczny w Biała Podlaska,3ª Adjudicación,5,7,2,0,0,2,40.0,0.0,Baja
303,Uniwersytet Medyczny w Biała Podlaska,Adjudicación Final,5,5,4,0,0,4,80.0,0.0,Baja
304,Universität für Musik und darstellende Kunst Stuttgart,1ª Adjudicación,2,2,2,4,0,6,100.0,0.0,Alta
304,Universität für Musik und darstellende Kunst Stuttgart,2ª Adjudicación,2,2,2,2,0,4,100.0,0.0,Media
304,Universität für Musik und darstellende Kunst Stuttgart,3ª Adjudicación,2,2,2,0,0,2,100.0,0.0,Baja
304,Universität für Musik und darstellende Kunst Stuttgart,Adjudicación Final,2,2,2,2,0,4,100.0,0.0,Media
305,Università degli Studi di Roma Tor Vergata,1ª Adjudicación,5,5,4,0,0,4,80.0,0.0,Baja
305,Università degli Studi di Roma Tor Vergata,2ª Adjudicación,5,5,0,0,0,0,0.0,0.0,Baja
305,Università degli Studi di Roma Tor Vergata,3ª Adjudicación,5,5,0,0,0,0,0.0,0.0,Baja
305,Università degli Studi di Roma Tor Vergata,Adjudicación Final,5,5,4,0,0,4,80.0,0.0,Baja
306,Université de l'Île de Sint Maarten,1ª Adjudicación,0,0,0,7,0,7,0.0,0.0,Alta
306,Université de l'Île de Sint Maarten,2ª Adjudicación,0,0,0,7,0,7,0.0,0.0,Alta
306,Université de l'Île de Sint Maarten,3ª Adjudicación,0,0,0,7,0,7,0.0,0.0,Alta
306,Université de l'Île de Sint Maarten,Adjudicación Final,0,0,0,7,0,7,0.0,0.0,Alta
307,Uniwersytet Medyczny w Zgierz,1ª Adjudicación,0,0,0,3,0,3,0.0,0.0,Alta
307,Uniwersytet Medyczny w Zgierz,2ª Adjudicación,0,0,0,3,0,3,0.0,0.0,Alta
307,Uniwersytet Medyczny w Zgierz,3ª Adjudicación,0,0,0,3,0,3,0.0,0.0,Alta
307,Uniwersytet Medyczny w Zgierz,Adjudicación Final,0,0,0,3,0,3,0.0,0.0,Alta
308,Universität für Musik und darstellende Kunst Frankfurt,1ª Adjudicación,2,2,2,0,0,2,100.0,0.0,Baja
308,Universität für Musik und darstellende Kunst Frankfurt,2ª Adjudicación,2,2,0,0,0,0,0.0,0.0,Baja
308,Universität für Musik und darstellende Kunst Frankfurt,3ª Adjudicación,2,2,0,0,0,0,0.0,0.0,Baja
308,Universität für Musik und darstellende Kunst Frankfurt,Adjudicación Final,2,2,2,0,0,2,100.0,0.0,Baja
309,Università degli Studi di Verona,1ª Adjudicación,4,4,4,0,0,4,100.0,0.0,Baja
309,Università degli Studi di Verona,2ª Adjudicación,4,4,0,0,0,0,0.0,0.0,Baja
309,Università degli Studi di Verona,3ª Adjudicación,4,4,0,0,0,0,0.0,0.0,Baja
309,Università degli Studi di Verona,Adjudicación Final,4,4,4,0,0,4,100.0,0.0,Baja
310,Université de l'Île de Saint Martin,1ª Adjudicación,5,5,5,2,0,7,100.0,0.0,Media
310,Université de l'Île de Saint Martin,2ª Adjudicación,5,5,2,0,0,2,40.0,0.0,Baja
310,Université de l'Île de Saint Martin,3ª Adjudicación,5,5,0,0,0,0,0.0,0.0,Baja
310,Université de l'Île de Saint Martin,Adjudicación Final,5,5,5,2,0,7,100.0,0.0,Media
311,Uniwersytet Medyczny w Jelenia Góra,1ª Adjudicación,5,5,4,0,0,4,80.0,0.0,Baja
311,Uniwersytet Medyczny w Jelenia Góra,2ª Adjudicación,5,5,0,0,0,0,0.0,0.0,Baja
311,Uniwersytet Medyczny w Jelenia Góra,3ª Adjudicación,5,5,0,0,0,0,0.0,0.0,Baja
311,Uniwersytet Medyczny w Jelenia Góra,Adjudicación Final,5,5,2,0,0,2,40.0,0.0,Baja
312,Universität für Musik und darstellende Kunst Mannheim,1ª Adjudicación,2,2,2,3,0,5,100.0,0.0,Alta
312,Universität für Musik und darstellende Kunst Mannheim,2ª Adjudicación,2,2,2,1,0,3,100.0,0.0,Media
312,Universität für Musik und darstellende Kunst Mannheim,3ª Adjudicación,2,2,1,0,0,1,50.0,0.0,Baja
312,Universität für Musik und darstellende Kunst Mannheim,Adjudicación Final,2,2,2,2,0,4,100.0,0.0,Media
313,Università degli Studi di Genova,1ª Adjudicación,4,4,2,0,0,2,50.0,0.0,Baja
313,Università degli Studi di Genova,2ª Adjudicación,4,4,0,0,0,0,0.0,0.0,Baja
313,Università degli Studi di Genova,3ª Adjudicación,4,4,0,0,0,0,0.0,0.0,Baja
313,Università degli Studi di Genova,Adjudicación Final,4,4,2,0,0,2,50.0,0.0,Baja
314,Université de l'Île de Curaçao,1ª Adjudicación,2,2,2,4,0,6,100.0,0.0,Alta
314,Université de l'Île de Curaçao,2ª Adjudicación,2,2,2,2,0,4,100.0,0.0,Media
314,Université de l'Île de Curaçao,3ª Adjudicación,2,2,2,0,0,2,100.0,0.0,Baja
314,Université de l'Île de Curaçao,Adjudicación Final,2,2,2,4,0,6,100.0,0.0,Alta
315,Uniwersytet Medyczny w Bielsko-Biała,1ª Adjudicación,5,5,5,2,1,7,100.0,20.0,Media
315,Uniwersytet Medyczny w Bielsko-Biała,2ª Adjudicación,5,5,5,0,0,5,100.0,0.0,Baja
315,Uniwersytet Medyczny w Bielsko-Biała,3ª Adjudicación,5,5,1,0,1,1,20.0,100.0,Baja
315,Uniwersytet Medyczny w Bielsko-Biała,Adjudicación Final,5,6,6,0,0,6,120.0,0.0,Media
316,Universität für Musik und darstellende Kunst Leipzig,1ª Adjudicación,5,5,5,2,0,7,100.0,0.0,Media
316,Universität für Musik und darstellende Kunst Leipzig,2ª Adjudicación,5,5,2,0,0,2,40.0,0.0,Baja
316,Universität für Musik und darstellende Kunst Leipzig,3ª Adjudicación,5,5,0,0,0,0,0.0,0.0,Baja
316,Universität für Musik und darstellende Kunst Leipzig,Adjudicación Final,5,5,5,2,0,7,100.0,0.0,Media
317,Università degli Studi di Salerno,1ª Adjudicación,1,1,1,0,0,1,100.0,0.0,Baja
317,Università degli Studi di Salerno,2ª Adjudicación,1,1,0,0,0,0,0.0,0.0,Baja
317,Università degli Studi di Salerno,3ª Adjudicación,1,1,0,0,0,0,0.0,0.0,Baja
317,Università degli Studi di Salerno,Adjudicación Final,1,1,1,0,0,1,100.0,0.0,Baja
318,Université de l'Île de Aruba,1ª Adjudicación,4,4,4,0,1,4,100.0,25.0,Baja
318,Université de l'Île de Aruba,2ª Adjudicación,4,4,3,0,0,3,75.0,0.0,Baja
318,Université de l'Île de Aruba,3ª Adjudicación,4,4,1,0,0,1,25.0,0.0,Baja
318,Université de l'Île de Aruba,Adjudicación Final,4,4,3,0,0,3,75.0,0.0,Baja
319,Uniwersytet Medyczny w Legionowo,1ª Adjudicación,1,1,1,5,0,6,100.0,0.0,Alta
319,Uniwersytet Medyczny w Legionowo,2ª Adjudicación,1,1,1,4,0,5,100.0,0.0,Alta
319,Uniwersytet Medyczny w Legionowo,3ª Adjudicación,1,1,1,3,0,4,100.0,0.0,Alta
319,Uniwersytet Medyczny w Legionowo,Adjudicación Final,1,1,1,4,0,5,100.0,0.0,Alta
320,Universität für Musik und darstellende Kunst Dresden,1ª Adjudicación,3,3,3,2,0,5,100.0,0.0,Media
320,Universität für Musik und darstellende Kunst Dresden,2ª Adjudicación,3,3,2,0,0,2,66.67,0.0,Baja
320,Universität für Musik und darstellende Kunst Dresden,3ª Adjudicación,3,3,0,0,0,0,0.0,0.0,Baja
320,Universität für Musik und darstellende Kunst Dresden,Adjudicación Final,3,3,3,2,0,5,100.0,0.0,Media
321,Università degli Studi di Palermo,1ª Adjudicación,4,4,4,2,1,6,100.0,25.0,Media
321,Università degli Studi di Palermo,2ª Adjudicación,4,4,5,0,1,5,125.0,20.0,Media
321,Università degli Studi di Palermo,3ª Adjudicación,4,5,2,0,1,2,50.0,50.0,Baja
321,Università degli Studi di Palermo,Adjudicación Final,4,5,4,0,0,4,100.0,0.0,Baja
322,Université de l'Île de Saint Barthélemy,1ª Adjudicación,2,2,2,10,1,12,100.0,50.0,Alta
322,Université de l'Île de Saint Barthélemy,2ª Adjudicación,2,2,3,9,1,12,150.0,33.33,Alta
322,Université de l'Île de Saint Barthélemy,3ª Adjudicación,2,2,3,9,0,12,150.0,0.0,Alta
322,Université de l'Île de Saint Barthélemy,Adjudicación Final,2,2,2,6,0,8,100.0,0.0,Alta
323,Uniwersytet Medyczny w Otwock,1ª Adjudicación,4,4,4,2,0,6,100.0,0.0,Media
323,Uniwersytet Medyczny w Otwock,2ª Adjudicación,4,4,2,0,0,2,50.0,0.0,Baja
323,Uniwersytet Medyczny w Otwock,3ª Adjudicación,4,4,0,0,0,0,0.0,0.0,Baja
323,Uniwersytet Medyczny w Otwock,Adjudicación Final,4,4,4,2,0,6,100.0,0.0,Media
324,Universität für Musik und darstellende Kunst München,1ª Adjudicación,4,4,2,0,0,2,50.0,0.0,Baja
324,Universität für Musik und darstellende Kunst München,2ª Adjudicación,4,4,0,0,0,0,0.0,0.0,Baja
324,Universität für Musik und darstellende Kunst München,3ª Adjudicación,4,4,0,0,0,0,0.0,0.0,Baja
324,Universität für Musik und darstellende Kunst München,Adjudicación Final,4,4,2,0,0,2,50.0,0.0,Baja
325,Università degli Studi di Perugia,1ª Adjudicación,2,2,1,0,0,1,50.0,0.0,Baja
325,Università degli Studi di Perugia,2ª Adjudicación,2,2,0,0,0,0,0.0,0.0,Baja
325,Università degli Studi di Perugia,3ª Adjudicación,2,2,0,0,0,0,0.0,0.0,Baja
325,Università degli Studi di Perugia,Adjudicación Final,2,2,1,0,0,1,50.0,0.0,Baja
326,Université de l'Île de Anguilla,1ª Adjudicación,4,4,4,0,0,4,100.0,0.0,Baja
326,Université de l'Île de Anguilla,2ª Adjudicación,4,4,0,0,0,0,0.0,0.0,Baja
326,Université de l'Île de Anguilla,3ª Adjudicación,4,4,0,0,0,0,0.0,0.0,Baja
326,Université de l'Île de Anguilla,Adjudicación Final,4,4,4,0,0,4,100.0,0.0,Baja
327,Uniwersytet Medyczny w Świdnik,1ª Adjudicación,5,5,5,0,1,5,100.0,20.0,Baja
327,Uniwersytet Medyczny w Świdnik,2ª Adjudicación,5,6,1,0,0,1,20.0,0.0,Baja
327,Uniwersytet Medyczny w Świdnik,3ª Adjudicación,5,5,1,0,1,1,20.0,100.0,Baja
327,Uniwersytet Medyczny w Świdnik,Adjudicación Final,5,6,4,0,0,4,80.0,0.0,Baja
328,Universität für Musik und darstellende Kunst Berlin,1ª Adjudicación,2,2,2,2,0,4,100.0,0.0,Media
328,Universität für Musik und darstellende Kunst Berlin,2ª Adjudicación,2,2,2,0,0,2,100.0,0.0,Baja
328,Universität für Musik und darstellende Kunst Berlin,3ª Adjudicación,2,2,0,0,0,0,0.0,0.0,Baja
328,Universität für Musik und darstellende Kunst Berlin,Adjudicación Final,2,2,2,1,0,3,100.0,0.0,Media
329,Università degli Studi di Trento,1ª Adjudicación,2,2,2,4,1,6,100.0,50.0,Alta
329,Università degli Studi di Trento,2ª Adjudicación,2,2,3,4,0,7,150.0,0.0,Alta
329,Università degli Studi di Trento,3ª Adjudicación,2,2,2,3,0,5,100.0,0.0,Alta
329,Università degli Studi di Trento,Adjudicación Final,2,2,2,3,0,5,100.0,0.0,Alta
330,Université de l'Île de British Virgin Islands,1ª Adjudicación,4,4,4,1,1,5,100.0,25.0,Media
330,Université de l'Île de British Virgin Islands,2ª Adjudicación,4,4,4,0,1,4,100.0,25.0,Baja
330,Université de l'Île de British Virgin Islands,3ª Adjudicación,4,5,1,0,0,1,25.0,0.0,Baja
330,Université de l'Île de British Virgin Islands,Adjudicación Final,4,4,4,0,0,4,100.0,0.0,Baja
331,Uniwersytet Medyczny w Świebodzin,1ª Adjudicación,2,2,2,3,0,5,100.0,0.0,Alta
331,Uniwersytet Medyczny w Świebodzin,2ª Adjudicación,2,2,2,1,0,3,100.0,0.0,Media
331,Uniwersytet Medyczny w Świebodzin,3ª Adjudicación,2,2,1,0,0,1,50.0,0.0,Baja
331,Uniwersytet Medyczny w Świebodzin,Adjudicación Final,2,2,2,3,0,5,100.0,0.0,Alta
332,Universität für Musik und darstellende Kunst Hannover,1ª Adjudicación,1,1,1,2,0,3,100.0,0.0,Alta
332,Universität für Musik und darstellende Kunst Hannover,2ª Adjudicación,1,1,1,1,0,2,100.0,0.0,Media
332,Universität für Musik und darstellende Kunst Hannover,3ª Adjudicación,1,1,1,0,0,1,100.0,0.0,Baja
332,Universität für Musik und darstellende Kunst Hannover,Adjudicación Final,1,1,1,2,0,3,100.0,0.0,Alta
333,Università degli Studi di Udine,1ª Adjudicación,4,4,4,2,0,6,100.0,0.0,Media
333,Università degli Studi di Udine,2ª Adjudicación,4,4,2,0,0,2,50.0,0.0,Baja
333,Università degli Studi di Udine,3ª Adjudicación,4,4,0,0,0,0,0.0,0.0,Baja
333,Università degli Studi di Udine,Adjudicación Final,4,4,4,0,0,4,100.0,0.0,Baja
334,Université de l'Île de U.S. Virgin Islands,1ª Adjudicación,3,3,3,5,0,8,100.0,0.0,Alta
334,Université de l'Île de U.S. Virgin Islands,2ª Adjudicación,3,3,3,2,0,5,100.0,0.0,Media
334,Université de l'Île de U.S. Virgin Islands,3ª Adjudicación,3,3,2,0,0,2,66.67,0.0,Baja
334,Université de l'Île de U.S. Virgin Islands,Adjudicación Final,3,3,3,5,0,8,100.0,0.0,Alta
335,Uniwersytet Medyczny w Piotrków Trybunalski,1ª Adjudicación,2,2,2,5,0,7,100.0,0.0,Alta
335,Uniwersytet Medyczny w Piotrków Trybunalski,2ª Adjudicación,2,2,2,3,0,5,100.0,0.0,Alta
335,Uniwersytet Medyczny w Piotrków Trybunalski,3ª Adjudicación,2,2,2,1,0,3,100.0,0.0,Media
335,Uniwersytet Medyczny w Piotrków Trybunalski,Adjudicación Final,2,2,2,5,0,7,100.0,0.0,Alta
336,Universität für Musik und darstellende Kunst Hamburg,1ª Adjudicación,5,5,5,3,1,8,100.0,20.0,Media
336,Universität für Musik und darstellende Kunst Hamburg,2ª Adjudicación,5,5,6,0,0,6,120.0,0.0,Media
336,Universität für Musik und darstellende Kunst Hamburg,3ª Adjudicación,5,5,1,0,0,1,20.0,0.0,Baja
336,Universität für Musik und darstellende Kunst Hamburg,Adjudicación Final,5,5,5,2,0,7,100.0,0.0,Media
337,Università degli Studi di Pavia,1ª Adjudicación,4,4,4,1,0,5,100.0,0.0,Media
337,Università degli Studi di Pavia,2ª Adjudicación,4,4,1,0,0,1,25.0,0.0,Baja
337,Università degli Studi di Pavia,3ª Adjudicación,4,4,0,0,0,0,0.0,0.0,Baja
337,Università degli Studi di Pavia,Adjudicación Final,4,4,3,0,0,3,75.0,0.0,Baja
338,Université de l'Île de Turks and Caicos Islands,1ª Adjudicación,3,3,3,2,0,5,100.0,0.0,Media
